id,price_doc
30474,5334069.0
30475,7930096.0
30476,5335855.5
30477,5729551.5
30478,5028915.0
30479,9223972.0
30480,4276849.5
30481,4301941.5
30482,4772580.0
30483,4730438.5
30484,6611442.0
30485,4979526.0
30486,3707532.0
30487,3770795.0
30488,6290431.5
30489,6233521.5
30490,21503606.0
30491,19191918.0
30492,5816930.5
30493,13887932.0
30494,6595834.0
30495,10598492.0
30496,9058560.0
30497,8041223.0
30498,4473642.0
30499,8099870.0
30500,11295566.0
30501,6921395.5
30502,3146186.25
30503,6118055.0
30504,5587664.5
30505,11253580.0
30506,3499609.0
30507,4764313.5
30508,5353733.5
30509,7324070.5
30510,9215258.0
30511,6413685.5
30512,6246621.0
30513,4344085.5
30514,3515422.25
30515,9531172.0
30516,5725895.0
30517,10300472.0
30518,9583686.0
30519,4520468.0
30520,6918203.0
30521,5746780.0
30522,7428054.5
30523,6270139.5
30524,12265214.0
30525,9876320.0
30526,4911087.0
30527,4807496.5
30528,6660100.5
30529,6552555.5
30530,6232422.0
30531,14887636.0
30532,4786945.0
30533,10915518.0
30534,6816663.5
30535,9412892.0
30536,5702486.5
30537,11395850.0
30538,4958241.5
30539,7954419.0
30540,9689860.0
30541,6184491.0
30542,2115034.0
30543,5520491.5
30544,6841046.0
30545,8296057.5
30546,4409642.0
30547,9336714.0
30548,4634898.5
30549,5113847.0
30550,11827200.0
30551,5033674.0
30552,1800077.125
30553,7068589.0
30554,10845844.0
30555,6091720.0
30556,9301458.0
30557,7621503.5
30558,9204194.0
30559,6611595.5
30560,6290683.5
30561,6933574.0
30562,11791776.0
30563,4982976.5
30564,6736216.0
30565,6718018.5
30566,7328553.5
30567,1999049.0
30568,9690282.0
30569,9393466.0
30570,6521704.0
30571,7526460.0
30572,4898073.0
30573,6504144.5
30574,5973368.5
30575,7312716.5
30576,4843642.5
30577,4274679.5
30578,3414070.25
30579,7154318.5
30580,4493981.5
30581,5366401.0
30582,13307418.0
30583,6829655.5
30584,4431356.5
30585,2594910.5
30586,8500802.0
30587,5824741.5
30588,8211646.5
30589,7160708.5
30590,12017212.0
30591,5040257.0
30592,6460380.0
30593,8362994.5
30594,6105450.0
30595,5483578.0
30596,6672670.0
30597,6504144.5
30598,9496020.0
30599,11075618.0
30600,4801531.0
30601,5926776.5
30602,1795560.0
30603,12080088.0
30604,4470032.5
30605,6691488.5
30606,20628140.0
30607,6567568.0
30608,8454882.0
30609,6252205.0
30610,2912648.5
30611,5411822.0
30612,7112553.5
30613,9096470.0
30614,16665936.0
30615,7409538.5
30616,5551965.0
30617,9397912.0
30618,4850835.5
30619,4149718.5
30620,2757720.75
30621,8573914.0
30622,8339383.5
30623,6149233.0
30624,6522291.5
