id,price_doc
30474,5380237.275305819
30475,8009287.925340099
30476,5410169.760372505
30477,5680139.709105526
30478,4871049.107165301
30479,8853566.114030385
30480,4242352.921459657
30481,4182201.78218521
30482,4736453.650442908
30483,4586540.109640071
30484,6421852.519275595
30485,4850401.774109427
30486,3562675.4639821765
30487,3815732.050940491
30488,6074182.889989299
30489,6086764.318188778
30490,21521993.682048067
30491,18851890.314420313
30492,5636700.660612058
30493,13155440.088245234
30494,6662309.652646385
30495,10744250.711889483
30496,8803070.869858043
30497,8114377.998294651
30498,4410485.759071895
30499,7572176.50462906
30500,11121888.85350907
30501,6905072.405687922
30502,2986746.804009099
30503,6002545.686693448
30504,5608792.439049921
30505,11017104.673005544
30506,3123590.244123229
30507,4643915.864865699
30508,5287703.937147696
30509,7448153.573001936
30510,9165945.18364116
30511,6391190.712581764
30512,6222570.475119432
30513,4177745.256936723
30514,3321578.841091287
30515,9459080.759582497
30516,5707956.562724189
30517,10406126.533159565
30518,8976924.443908287
30519,4512494.156513733
30520,7094643.2782293325
30521,5492632.91522456
30522,7208976.092789825
30523,6400446.707653034
30524,10906361.369365854
30525,10561742.67489882
30526,4797310.492345898
30527,4786841.463652195
30528,6367356.631089584
30529,6517393.066125961
30530,6053787.50093158
30531,14706256.36368174
30532,4691735.910593632
30533,10711317.94370591
30534,6845802.051599093
30535,9366317.999728046
30536,5721538.979361283
30537,11277969.437652986
30538,4997828.763694808
30539,8335395.783089934
30540,9570322.428866336
30541,6341809.6323648
30542,1869006.8558979172
30543,5473616.531634932
30544,6617090.837405478
30545,8464948.535203822
30546,4212945.907395748
30547,9422073.31608457
30548,4494844.838425256
30549,4977121.663191915
30550,12052193.138267323
30551,4960953.414193943
30552,1587941.376409357
30553,7118980.904110777
30554,10584529.10680919
30555,6141927.431787527
30556,9006212.343171615
30557,7309976.241996651
30558,9251550.920495778
30559,6339144.680582474
30560,5946271.796154703
30561,6726693.007529092
30562,11668064.090422858
30563,5031608.768509289
30564,6916257.301560594
30565,6801817.9547694065
30566,7121494.601988155
30567,1730017.2873999793
30568,9826780.038639251
30569,9667873.153873838
30570,6539748.23455818
30571,7371092.324215506
30572,4807248.561614704
30573,6373127.052138155
30574,5921749.233902145
30575,7353927.83270759
30576,4909338.09470645
30577,4093040.771862862
30578,3112730.8590402235
30579,7002559.637310646
30580,4478203.723174497
30581,5376988.088088519
30582,13305090.404230768
30583,6793152.222456027
30584,4384705.169391904
30585,2555680.7586908247
30586,8743955.252187915
30587,5868730.2495022705
30588,7710055.392617144
30589,7020470.091911961
30590,11912644.53526157
30591,5007532.979809636
30592,6335547.326660858
30593,8271479.897908622
30594,6726977.261285401
30595,5289579.509943892
30596,6366805.93149329
30597,6376245.6597154895
30598,9453665.068263112
30599,10072681.486687735
30600,5160544.740609447
30601,6049091.87064368
30602,1537157.6510588357
30603,11910355.348196508
30604,4537176.198862703
30605,6536081.772005311
30606,20964680.02720124
30607,6652274.3175908
30608,8462605.616996001
30609,6127571.987616671
30610,2880699.975172698
30611,5389861.84964132
30612,7204762.393534735
30613,8603874.86044787
30614,16781363.694911014
30615,7513174.982181196
30616,5536234.160228802
30617,9235135.766332818
30618,4936927.036217278
30619,4096610.537563705
30620,2511061.5658498104
30621,8574306.945058601
30622,7799955.126697593
30623,6198634.229169134
30624,6609284.639545274
30625,7735700.597693395
30626,6219299.0597215295
30627,7015241.287154227
30628,6260808.818489698
30629,5027300.335419931
30630,4619776.0456823865
30631,5900635.721119709
30632,4004640.50788962
30633,5876821.892170589
30634,10772977.102562431
30635,9560879.510052305
30636,5337357.253567386
30637,9412694.87926718
30638,5875102.831239401
30639,7387716.376036841
30640,4492384.200680937
30641,7935014.983102712
30642,6505471.320655813
30643,7643649.73707321
30644,9467002.526562998
30645,7179340.098428495
30646,5150942.760275823
30647,4693919.440629035
30648,24647917.561836928
30649,2250663.46236566
30650,4916640.608222777
30651,3266078.928568539
30652,4390576.901345459
30653,8130979.912131929
30654,4475317.270796204
30655,12614396.167699104
30656,3892386.290996483
30657,6184133.414620871
30658,9547748.21743691
30659,4645400.309629277
30660,8459107.24026142
30661,6604857.515469963
30662,7805993.526618991
30663,16294028.457243117
30664,11707751.922432687
30665,6109783.874156711
30666,2573538.327045773
30667,4061371.179574609
30668,8655313.346977495
30669,4844292.172261907
30670,2377828.0546866558
30671,7032283.62854447
30672,15328581.012863196
30673,10421044.527539238
30674,11401630.835009214
30675,1810896.2894929189
30676,6447709.42788681
30677,4391883.544312685
30678,19233387.199376293
30679,5824876.278669971
30680,5123162.880201005
30681,2356916.7670113114
30682,8497015.35508808
30683,9605417.488801299
30684,4663537.505331828
30685,6894404.541861292
30686,9149478.963791296
30687,4863929.696880003
30688,4321382.5399236055
30689,14988412.26556487
30690,25587696.752909604
30691,4421578.802755873
30692,6024234.069809331
30693,10985752.866949556
30694,5320027.770660094
30695,6854478.263826057
30696,6661344.379008172
30697,12235010.683983298
30698,7599239.245240429
30699,5761438.134281761
30700,4900337.59704488
30701,9467002.526562998
30702,5991130.221347538
30703,3779876.1603062376
30704,11317613.826870717
30705,8997890.136947125
30706,24603233.708030365
30707,3416387.5748027354
30708,14307639.288777817
30709,6106656.282741808
30710,7019556.087430537
30711,4579014.148568018
30712,3946360.713912976
30713,6140529.371000352
30714,6868902.034933287
30715,3826558.0525357095
30716,9601353.028477015
30717,6290375.721718566
