id,price_doc
30474,5353405.95
30475,7979782.8637500005
30476,5363816.7
30477,5696875.926750001
30478,4918987.1655
30479,8957931.820500001
30480,4232537.50875
30481,4221310.75425
30482,4790531.4
30483,4607345.826
30484,6476767.02225
30485,4902216.9345
30486,3596025.493125
30487,3794668.8000000003
30488,6129220.989
30489,6134519.069250001
30490,21561343.419
30491,18571092.45
30492,5716394.100000001
30493,13057261.8
30494,6631288.8270000005
30495,10652973.450000001
30496,8921050.995000001
30497,8043557.631
30498,4445390.25
30499,7856150.25
30500,11232507.183
30501,6823007.25
30502,3031604.203125
30503,5949000.0
30504,5611790.850000001
30505,11085183.172500001
30506,3350077.9691250003
30507,4684317.45825
30508,5317922.148
30509,7436250.0
30510,9195392.104500001
30511,6444750.0
30512,6246450.0
30513,4226285.6055000005
30514,3469479.10875
30515,9514286.2665
30516,5716206.7065
30517,10339031.830500001
30518,9154914.117
30519,4531849.05
30520,7019343.088500001
30521,5598207.3
30522,7235278.40325
30523,6246450.0
30524,11203156.8
30525,10167039.3
30526,4814341.281
30527,4722763.3665000005
30528,6444750.0
30529,6566704.5
30530,6147300.0
30531,14776423.65
30532,4701655.818750001
30533,10680239.700000001
30534,6869339.54925
30535,9371426.9805
30536,5694703.054500001
30537,11382023.4
30538,4957500.0
30539,8374496.535
30540,9597854.844
30541,6444750.0
30542,2011944.4876875002
30543,5453250.0
30544,6671109.45
30545,8487636.6
30546,4195432.60425
30547,9497224.534500001
30548,4510202.622
30549,5051360.84325
30550,12040875.15
30551,4986429.49125
30552,1710711.4194375002
30553,7092992.7
30554,10722576.75
30555,6150880.802250001
30556,9080205.5835
30557,7436250.0
30558,9240284.25
30559,6444750.0
30560,6147300.0
30561,6723758.100000001
30562,11698553.826000001
30563,5043707.4547500005
30564,6940500.0
30565,6737143.350000001
30566,7220148.609
30567,1882584.9699375
30568,9667422.450000001
30569,9700340.25
30570,6444750.0
30571,7403016.40725
30572,4845344.4945
30573,6432974.450250001
30574,5949000.0
30575,7348006.5
30576,4841990.25
30577,4168860.9000000004
30578,3281545.984875
30579,6940500.0
30580,4360815.3
30581,5355190.65
30582,13036936.05
30583,6832288.18575
30584,4410489.45
30585,2533650.098625
30586,8698437.432
30587,5849179.2502500005
30588,7806476.100000001
30589,6940500.0
30590,11977121.700000001
30591,4957500.0
30592,6246450.0
30593,8339262.591
30594,6585283.227
30595,5453250.0
30596,6485370.7635
30597,6423337.566000001
30598,9495920.712000001
30599,10471925.55
30600,5143769.139
30601,6055387.95
30602,1670173.074375
30603,11981620.1355
30604,4511622.45
30605,6579947.46975
30606,20641741.05
30607,6661690.2
30608,8512128.633000001
30609,6173718.02175
30610,2868697.282875
30611,5397923.80425
30612,7190358.0
30613,8575708.570500001
30614,16776336.657000002
30615,7436250.0
30616,5553080.66475
30617,9333088.65
30618,4826324.55
30619,4129635.9206250003
30620,2677300.8495
30621,8514208.8
30622,8056234.95
30623,6147300.0
30624,6605687.8012500005
30625,7832891.14725
30626,6444750.0
30627,7041137.25
30628,6288349.302750001
30629,5042769.0
30630,4722285.95925
30631,5907531.99975
30632,4020480.6941250004
30633,5797102.2
30634,10831542.6
30635,9574871.874
30636,5379779.850000001
30637,9437976.4605
30638,5848957.65
30639,7436250.0
30640,4533204.4305
30641,8052422.6325
30642,6542710.2
30643,7732708.5
30644,9507048.3165
30645,7284748.800000001
30646,5171763.15
30647,4717964.5065
30648,24975651.006
30649,2368286.241375
30650,4904752.2
30651,3464489.632875
30652,4428260.1045
30653,8237988.798
30654,4497733.518
30655,12648163.9425
30656,3881961.6993750003
30657,6093362.4
30658,9496844.790000001
30659,4654384.07325
30660,8497749.9
30661,6624430.6215
30662,7792887.0967500005
30663,16333772.700000001
30664,11578637.850000001
30665,6152576.2672500005
30666,2686231.7857500003
30667,4064541.962625
30668,8554373.4735
30669,4871356.001250001
30670,2394571.65
30671,7113318.45
30672,15390310.875
30673,10354531.950000001
30674,11495649.3
30675,1972166.4991875
30676,6246450.0
30677,4392642.45
30678,19505261.937000003
30679,5949000.0
30680,5065997.862000001
30681,2397690.909
30682,8668585.35
30683,9646269.789
30684,4713690.15
30685,6940500.0
30686,9203288.410500001
30687,4883044.299000001
30688,4404060.564
30689,15060785.850000001
30690,25897163.004
30691,4449157.95
30692,5949000.0
30693,11065933.200000001
30694,5323561.8
30695,6628462.55625
30696,6735953.550000001
30697,12463551.600000001
30698,7518247.050000001
30699,5754765.15
30700,4939200.38025
30701,9507337.8345
30702,5949000.0
30703,3834387.050625
30704,11300110.627500001
30705,8962961.700000001
30706,24673003.563
30707,3501492.4128750004
30708,14344327.950000001
30709,6173894.50875
30710,6940500.0
30711,4643034.37275
30712,3956254.5465
30713,6246450.0
30714,6940500.0
30715,3850191.064875
30716,9646140.894000001
30717,6333404.550000001
30718,7583190.300000001
30719,14462713.05
30720,7192836.75
30721,4853491.65
30722,7081382.73075
30723,6263110.67025
30724,11862556.8495
30725,6444750.0
30726,11258085.9
30727,9514195.0485
30728,10670890.8465
30729,3372835.3728750004
30730,5949000.0
30731,6358004.160750001
30732,4420404.45
30733,9764391.15
30734,7071381.47025
30735,5439238.122
30736,5636210.99925
30737,6600514.65
30738,5949000.0
30739,4185078.36975
30740,6882579.04875
30741,11542100.0835
30742,4094233.4216250004
30743,4884604.92
30744,9040786.518000001
30745,6610231.350000001
30746,5605976.694
30747,17226321.0
30748,16135646.2125
30749,4957500.0
30750,6361521.507
30751,3223366.5
30752,7263700.2465
30753,9752700.3735
30754,5380077.3
30755,4777855.0725
30756,5843141.01525
30757,5114950.2
30758,10414121.1
30759,5949000.0
30760,4413369.2617500005
30761,9469618.200000001
30762,6749097.369750001
30763,11657858.700000001
30764,6055294.749
30765,5811280.65
30766,3540595.189875
30767,9485581.35
30768,4313421.600000001
30769,7183615.800000001
30770,6090490.0245
30771,2783278.070625
30772,8365186.350000001
30773,7946610.744
30774,5677816.32225
30775,11798155.950000001
30776,5568462.3
30777,6224922.552
30778,9238202.1
30779,6444750.0
30780,7436250.0
30781,6655059.048
30782,5284595.850000001
30783,5548194.552750001
30784,3560702.06625
30785,5226493.95
30786,4157268.7777500004
30787,6118171.713
30788,5630349.747
30789,7436250.0
30790,6246450.0
30791,10062015.654000001
30792,7170296.9805000005
30793,10974797.4945
30794,13243465.5
30795,10920480.15
30796,11279105.700000001
30797,14283861.3225
30798,2707948.1145
30799,9867408.0
30800,14078407.65
30801,6060632.985
30802,21458043.0
30803,2713025.0902500004
30804,3539551.884
30805,14941508.4
30806,7099626.8265
30807,5949000.0
30808,10223998.000500001
30809,4834912.923
30810,10991074.950000001
30811,4308996.5355
30812,5303335.2
30813,4897514.25
30814,2450291.7191250003
30815,3727643.4000000004
30816,7510215.9
30817,1685850.92025
30818,7571887.2
30819,7436250.0
30820,5145190.95
30821,24457727.1
30822,9297989.55
30823,7316642.876250001
30824,3423248.9340000004
30825,5277720.789
30826,10078597.5
30827,5603197.023750001
30828,5672668.95
30829,5359454.100000001
30830,8458026.444
30831,6276875.169000001
30832,5949000.0
30833,5020361.100000001
30834,4138964.448375
30835,7436250.0
30836,6471703.9275
30837,5011449.00225
30838,4394526.3
30839,5662853.100000001
30840,10810621.950000001
30841,10709389.8
30842,6940500.0
30843,5453250.0
30844,6580731.746250001
30845,9778371.3
30846,4257406.31175
30847,5757838.8
30848,8194009.32825
30849,4382103.30075
30850,3992553.8572500004
30851,4954962.7515
30852,6606761.100000001
30853,4367063.23725
30854,5657399.850000001
30855,7184815.01925
30856,8476630.950000001
30857,2231930.9475000002
30858,4161608.0775
30859,5926910.3715
30860,5788377.0
30861,8512786.989
30862,6246450.0
30863,5614141.20075
30864,6246450.0
30865,9629320.0965
30866,6818800.81125
30867,5660076.9
30868,8416843.5
30869,5453250.0
30870,4816012.95
30871,8517480.75
30872,4936869.3637500005
30873,3742778.399625
30874,4671055.65
30875,5949000.0
30876,4900576.49775
30877,10176557.700000001
30878,5549062.115250001
30879,10459089.591
30880,6285944.915250001
30881,1761828.325875
30882,9676859.547
30883,3676283.7
30884,5652693.69525
30885,5114950.2
30886,7505926.671
30887,5453250.0
30888,4432341.614250001
30889,4957500.0
30890,7211576.100000001
30891,3567915.2287500002
30892,3679611.174
30893,4279420.586250001
30894,5726408.25
30895,4247304.414
30896,6117057.267
30897,7817977.5
30898,6557308.054500001
30899,6606292.61625
30900,3296127.479625
30901,6588319.2
30902,1961037.2835000001
30903,7093860.2625
30904,7740045.600000001
30905,5623335.876
30906,5949000.0
30907,12254047.65
30908,4050993.85875
30909,12800234.263500001
30910,6962267.391000001
30911,4054441.8000000003
30912,6444750.0
30913,20360055.900000002
30914,5949000.0
30915,7333233.15
30916,5507717.061000001
30917,8510936.85
30918,6444750.0
30919,4677799.33725
30920,4860134.7
30921,3834844.132125
30922,5520969.45
30923,3242482.867875
30924,5101584.2842500005
30925,14123421.75
30926,6598308.5625
30927,7930512.75
30928,4677599.55
30929,5099297.88525
30930,9897648.75
30931,10979361.369
30932,5027301.600000001
30933,4527486.45
30934,13511666.25
30935,6460086.522
30936,7133663.038500001
30937,8672758.5735
30938,3538228.9751250003
30939,9557847.819
30940,6526071.342750001
30941,6147300.0
30942,3431289.50325
30943,6576114.330750001
30944,4957704.249
30945,3595773.9000000004
30946,12800066.700000001
30947,6649812.52575
30948,8237778.600000001
30949,5970940.9035
30950,6147300.0
30951,15710179.6815
30952,7513768.94025
30953,9923824.35
30954,4738815.7515
30955,6325274.25
30956,7351446.50925
30957,5830912.350000001
30958,27939181.05
30959,8182552.050000001
30960,7436250.0
30961,8616829.05
30962,10974516.9
30963,3629303.4555
30964,4592727.15
30965,6726645.84375
30966,12130110.15
30967,11320054.65
30968,3277558.171875
30969,3384941.83575
30970,6224898.756
30971,10154645.55
30972,3562053.9765000003
30973,5214194.3925
30974,4975566.1215
30975,7536292.350000001
30976,5151564.807750001
30977,6813665.83275
30978,7733402.550000001
30979,3395753.8953750003
30980,6882591.938250001
30981,5621067.819750001
30982,6579395.20425
30983,3854735.853
30984,5664754.797
30985,3627929.7322500004
30986,9687071.997000001
30987,8771602.200000001
30988,6246450.0
30989,7256689.350000001
30990,12665321.850000001
30991,8802338.700000001
30992,2915190.2051250003
30993,7436250.0
30994,4843279.2
30995,6768276.45
30996,5726573.8305
30997,7132914.95175
30998,6246450.0
30999,7048573.5
31000,7893133.2
31001,6222115.6155
31002,9749716.950000001
31003,9561431.1
31004,4105497.8531250004
31005,2741099.660625
31006,7387775.069250001
31007,4471565.850000001
31008,5656511.466
31009,6444750.0
31010,6444750.0
31011,4081567.0091250003
31012,5767823.205
31013,7088281.092
31014,15288235.950000001
31015,7904733.75
31016,4027618.7505
31017,9515829.0405
31018,5378490.9
31019,4394587.27725
31020,7018473.047250001
31021,12005892.0555
31022,20029953.822
31023,9735100.257000001
31024,4684837.5
31025,6173971.350000001
31026,6246450.0
31027,4396943.08125
31028,3435349.2
31029,8744732.55
31030,6714955.06725
31031,8936788.083
31032,9840042.6
31033,8711819.7075
31034,7190655.45
31035,9644337.3555
31036,6940500.0
31037,25027046.400000002
31038,4290948.756750001
31039,10386667.456500001
31040,5655087.672
31041,4224045.31125
31042,3284088.1908750003
31043,6444750.0
31044,8565766.8
31045,7182157.3035
31046,13610012.1435
31047,7976419.2
31048,5823079.5
31049,4078138.6500000004
31050,7702611.5175
31051,6128689.04925
31052,3745427.9355
31053,16322298.070500001
31054,6158528.737500001
31055,5567371.65
31056,12125908.173
31057,5746739.45325
31058,7232815.5172500005
31059,2853286.894125
31060,6774543.22575
31061,6564152.87475
31062,6369012.785250001
31063,3505903.100625
31064,4935833.742000001
31065,10112705.1
31066,4341731.8995
31067,8361716.100000001
31068,4159989.4537500003
31069,4510400.922
31070,4817037.1695
31071,3307327.7115
31072,8124945.9
31073,1760975.0161875
31074,7163469.01575
31075,7144488.73125
31076,6562639.350000001
31077,5596724.5117500005
31078,4253720.90625
31079,4835406.194250001
31080,6529831.606500001
31081,2997705.5617500003
31082,10614106.65
31083,4855539.59325
31084,9467202.906000001
31085,11784573.3915
31086,3739171.5705000004
31087,4877386.8
31088,8325625.5
31089,6444750.0
31090,33494119.290000003
31091,3158002.606125
31092,6744085.33725
31093,6193154.39625
31094,6246450.0
31095,5011239.3
31096,19681374.150000002
31097,10210566.15
31098,10138285.8
31099,20167615.665000003
31100,4917542.55
31101,3957869.7
31102,6147300.0
31103,10666755.3
31104,5286578.850000001
31105,8991913.5
31106,4376619.31425
31107,7889563.800000001
31108,6821520.0
31109,5270351.961
31110,9257071.3365
31111,10867831.5
31112,5726309.100000001
31113,3456684.544875
31114,4556636.55
31115,5317755.080250001
31116,5949000.0
31117,6075912.0
31118,3789805.4925
31119,2944328.902875
31120,5453250.0
31121,6094115.444250001
31122,5830218.300000001
31123,4982949.822000001
31124,5366196.3
31125,12172973.6865
31126,18289704.75
31127,5489028.773250001
31128,5949000.0
31129,5499534.70725
31130,11878383.172500001
31131,7248459.9
31132,9310185.0
31133,10555806.450000001
31134,6246450.0
31135,10125098.85
31136,9688838.85
31137,4408220.40225
31138,6940500.0
31139,3813425.50125
31140,6940500.0
31141,7248459.9
31142,9577976.2605
31143,5051457.5145000005
31144,3762849.08625
31145,5744552.7
31146,5274085.95
31147,12858763.5
31148,6236337.19575
31149,2010498.2610000002
31150,8107850.457
31151,4779922.350000001
31152,7984791.426
31153,5173745.1585
31154,15222102.9
31155,6444750.0
31156,8643897.0
31157,4092972.2336250003
31158,8987154.3
31159,5970815.478750001
31160,5076876.600000001
31161,3153118.477125
31162,4516461.46575
31163,5453250.0
31164,6001002.6877500005
31165,6136525.865250001
31166,5662340.4945
31167,7671410.9955
31168,11317972.5
31169,7436250.0
31170,5453250.0
31171,11946087.75
31172,5146502.20875
31173,10683511.65
31174,9611501.85
31175,16486959.450000001
31176,5017234.9005
31177,8002080.70725
31178,4155346.25925
31179,4760687.25
31180,4194792.09525
31181,9124372.9425
31182,6720336.4335
31183,7846386.45375
31184,5011041.0
31185,4093839.0525
31186,8323642.5
31187,3518644.8671250003
31188,4976704.859250001
31189,4821393.8205
31190,7327978.2
31191,12933126.0
31192,3933977.772375
31193,5434639.04925
31194,11260779.8055
31195,7436250.0
31196,4780715.55
31197,14375163.600000001
31198,5704595.25
31199,6540557.6535
31200,10208390.799
31201,3793931.61975
31202,3724661.46375
31203,6332219.7075000005
31204,3516487.8588750004
31205,8478078.540000001
31206,5705983.350000001
31207,4198305.97125
31208,4957500.0
31209,4078038.01275
31210,5831473.04325
31211,7436250.0
31212,4777527.381750001
31213,10403016.3
31214,6673140.53775
31215,4937853.4275
31216,5653674.7845
31217,6789160.4145
31218,8144459.611500001
31219,3550140.1125000003
31220,6957561.732000001
31221,3674018.1225
31222,6594169.050000001
31223,9507084.0105
31224,6940500.0
31225,12009899.6985
31226,6084220.274250001
31227,9353479.839
31228,10047761.85
31229,4789314.8295
31230,5599655.38575
31231,4012410.132
31232,6806638.5765
31233,6359507.770500001
31234,6645032.50425
31235,5256583.49625
31236,6246450.0
31237,10818752.25
31238,6544619.33325
31239,12184444.350000001
31240,6444750.0
31241,6260805.432750001
31242,6805904.8665000005
31243,3507876.1856250004
31244,6909002.523750001
31245,7830767.850000001
31246,10772449.200000001
31247,5642002.8465
31248,7093984.2
31249,9551633.097000001
31250,5707256.93175
31251,6793694.04825
31252,6267860.94675
31253,8694760.950000001
31254,5673759.600000001
31255,11770790.55
31256,6573942.45
31257,4942814.3977500005
31258,8790539.85
31259,10448502.354
31260,7774748.100000001
31261,22603292.922000002
31262,5622547.6335
31263,6021130.137750001
31264,3743213.916
31265,11434275.450000001
31266,7626915.45
31267,3765362.043
31268,4151808.835125
31269,7889068.050000001
31270,4066507.6113750003
31271,5269251.396000001
31272,16291931.4
31273,7599847.5
31274,5591167.65
31275,6147300.0
31276,5453250.0
31277,5062896.45
31278,14108566.105500001
31279,14155089.2685
31280,7317071.7
31281,6657871.4377500005
31282,11923168.236000001
31283,6236170.62375
31284,3964611.9000000004
31285,5364218.2575
31286,7436250.0
31287,9644006.194500001
31288,4347416.66475
31289,8800454.85
31290,6011209.6845
31291,6444750.0
31292,3707989.639125
31293,6783186.627
31294,3734008.086375
31295,18084583.23
31296,9596171.277
31297,7869737.766000001
31298,3632825.2635000004
31299,9531814.0035
31300,6940500.0
31301,6080345.49225
31302,5164426.05
31303,8143982.7
31304,6873618.86325
31305,8649746.85
31306,3053595.921
31307,6120920.151000001
31308,7866660.15
31309,8386007.850000001
31310,59725441.59
31311,5213901.9
31312,5322074.55
31313,11845648.8
31314,6415917.67575
31315,9632241.0555
31316,11484697.191
31317,18066121.5
31318,8376985.2
31319,6572007.53775
31320,5824765.050000001
31321,6604093.965000001
31322,6570635.301750001
31323,7894124.7
31324,6444750.0
31325,6246450.0
31326,5136763.2
31327,7792000.2
31328,13766503.563000001
31329,5389461.8475
31330,10971615.771
31331,8226911.26425
31332,5560332.0
31333,5232641.25
31334,4099163.90325
31335,9550995.5625
31336,8044237.800000001
31337,7436250.0
31338,4132547.4603750003
31339,4511919.9
31340,6444750.0
31341,9531923.068500001
31342,4957500.0
31343,3387799.8345000003
31344,3852969.0
31345,4940184.93975
31346,3632548.13925
31347,8338538.796
31348,11049970.05
31349,11130876.450000001
31350,3456216.5568750002
31351,5170969.95
31352,9361148.1
31353,4802826.0
31354,7436250.0
31355,9036459.612
31356,4294661.92425
31357,5042269.284
31358,2484441.21
31359,6221545.5030000005
31360,9349948.116
31361,4665404.100000001
31362,9725561.035500001
31363,5139071.90775
31364,3619768.2
31365,3586182.8726250003
31366,6543205.95
31367,9494009.1
31368,6246450.0
31369,4176963.9337500003
31370,9437196.15
31371,8498875.252500001
31372,6940999.716
31373,4957500.0
31374,6447112.7445
31375,5557754.100000001
31376,6533974.0935
31377,8816021.4
31378,5605941.0
31379,33169244.400000002
31380,4135744.8000000003
31381,7710399.75
31382,5054865.3
31383,7592807.850000001
31384,23599296.315
31385,12918253.5
31386,9398976.7995
31387,12172248.9
31388,5135049.888
31389,4292659.59
31390,7083176.850000001
31391,5148426.7102500005
31392,9774405.3
31393,8587778.1
31394,5307995.25
31395,4121566.35
31396,8934902.25
31397,6726312.204
31398,2392286.9861250003
31399,11193836.700000001
31400,4146016.24425
31401,10862858.136
31402,9569363.1
31403,4978185.6645
31404,4337515.05
31405,3982993.070625
31406,5983573.109250001
31407,3321662.570625
31408,6191063.8185
31409,4160667.63975
31410,11223780.0
31411,7921192.65
31412,10402421.4
31413,7273544.850000001
31414,4252246.05
31415,14836357.842
31416,6246450.0
31417,4698817.65
31418,7207907.550000001
31419,10266982.5
31420,9115970.9715
31421,6576222.9
31422,6312880.5
31423,6885559.49775
31424,18289605.6
31425,5808901.050000001
31426,4494469.5
31427,7200379.0905
31428,7273148.25
31429,13018692.450000001
31430,4705118.6325
31431,5351694.1252500005
31432,4910658.06975
31433,6147300.0
31434,3754196.513625
31435,11058992.700000001
31436,9310423.9515
31437,12083818.998
31438,8638542.9
31439,9407101.150500001
31440,6715726.95
31441,6444750.0
31442,7478125.506750001
31443,12021144.3
31444,6444750.0
31445,9402394.5
31446,13256121.9975
31447,6071152.800000001
31448,7892736.600000001
31449,7712581.050000001
31450,6246450.0
31451,7657850.25
31452,11202425.073
31453,2970836.4075
31454,5270714.850000001
31455,7560584.100000001
31456,4903900.5015
31457,5260899.0
31458,16550301.4275
31459,8199308.4
31460,5013475.62825
31461,4492288.2
31462,3583054.938
31463,5445482.09325
31464,7436250.0
31465,5183066.25
31466,47813584.386
31467,3350349.6401250004
31468,13938308.700000001
31469,4870055.15325
31470,5261107.215
31471,12314538.0735
31472,2590038.43875
31473,7351377.600000001
31474,3969519.825
31475,7137405.951
31476,21734572.35
31477,6940500.0
31478,5036324.25
31479,5756153.25
31480,9525836.25
31481,8458486.5
31482,10030509.75
31483,9536841.9
31484,6816161.438250001
31485,3224578.60875
31486,2889702.706125
31487,4570120.95
31488,14204040.615
31489,7194819.75
31490,5019436.52625
31491,5949000.0
31492,7898189.850000001
31493,8758712.700000001
31494,5307003.75
31495,5315828.100000001
31496,7817878.350000001
31497,4435402.8705
31498,6137117.295
31499,11052547.950000001
31500,10273030.65
31501,8652423.9
31502,9019576.35
31503,5249100.15
31504,9916487.25
31505,17616730.074
31506,7348700.550000001
31507,6444750.0
31508,6371794.93425
31509,5453250.0
31510,5365403.100000001
31511,4956631.446
31512,5726300.67225
31513,23390972.25
31514,24798170.523000002
31515,2143540.7055
31516,16932638.7
31517,5764184.4
31518,7662510.300000001
31519,6068773.2
31520,5777966.25
31521,4907330.100000001
31522,4318499.56725
31523,6670415.4
31524,8990334.0405
31525,11324119.8
31526,5616973.916250001
31527,6791180.100000001
31528,4369441.350000001
31529,5707867.2
31530,6343274.43675
31531,8842097.85
31532,5617772.07375
31533,13311737.2155
31534,7622255.4
31535,9873257.85
31536,7213658.25
31537,4201289.8905
31538,4887964.61775
31539,3649308.703125
31540,9436284.9615
31541,2889617.1892500003
31542,5453250.0
31543,3582368.076375
31544,4826431.632
31545,7357029.15
31546,12101948.5755
31547,5453250.0
31548,5725515.9
31549,5585324.7405
31550,4957500.0
31551,5728787.850000001
31552,7226746.050000001
31553,5949000.0
31554,7827396.75
31555,3658895.516625
31556,6895337.6707500005
31557,5829226.800000001
31558,9635438.643000001
31559,2809640.3205
31560,7100980.71975
31561,6895146.807
31562,34628268.378
31563,3820341.7095000003
31564,8448769.8
31565,9093689.9835
31566,5782229.7
31567,17624291.253000002
31568,6246450.0
31569,6448022.941500001
31570,6864643.80525
31571,6246450.0
31572,3485593.4625000004
31573,5382556.05
31574,10322506.5
31575,5533799.955750001
31576,6820627.65
31577,4852114.4565
31578,8255755.486500001
31579,5335391.882250001
31580,7149805.65
31581,5327230.350000001
31582,5949000.0
31583,8443614.0
31584,3999451.4748750003
31585,6585861.271500001
31586,12187749.0195
31587,13487671.950000001
31588,9114462.9
31589,3532894.7051250003
31590,5567867.4
31591,6147300.0
31592,7412744.509500001
31593,7310131.2
31594,7840200.485250001
31595,5453250.0
31596,3691367.8852500003
31597,5453250.0
31598,3548417.133375
31599,6444750.0
31600,7131661.2
31601,14494441.05
31602,5269171.0845
