id,price_doc
30474,5290560.0
30475,8061483.1749
30476,5160300.0
30477,5721137.95702
30478,4941850.97151
30479,8943393.90445
30480,4186062.87653
30481,4180166.48555
30482,4669320.0
30483,4658702.15569
30484,6273227.06338
30485,4849402.51864
30486,3576786.27958
30487,3727440.0
30488,6040378.99892
30489,6086246.05766
30490,22210097.2658
30491,19388700.0
30492,5661300.0
30493,13140228.0
30494,6672085.40454
30495,10611180.0
30496,8245895.01215
30497,8222213.46428
30498,4529040.0
30499,8016000.0
30500,10888787.9241
30501,6813600.0
30502,2951017.78143
30503,6513000.0
30504,5511000.0
30505,11260480.9712
30506,3158643.334
30507,4648667.41209
30508,5314357.38686
30509,7515000.0
30510,9101930.95309
30511,6513000.0
30512,6012000.0
30513,4156237.54922
30514,3384011.49262
30515,9600045.89324
30516,5755747.66215
30517,10983736.1316
30518,8066679.07536
30519,4418820.0
30520,6879912.78847
30521,5641260.0
30522,7489090.85015
30523,6513000.0
30524,10561080.0
30525,11452860.0
30526,4815464.1266
30527,4945820.12175
30528,6513000.0
30529,6513000.0
30530,6212400.0
30531,14238420.0
30532,4651717.66653
30533,10695348.0
30534,6576468.13254
30535,9360526.58206
30536,5789714.52128
30537,11362680.0
30538,4799580.0
30539,8685277.61965
30540,9552609.63972
30541,6012000.0
30542,2058739.18176
30543,5511000.0
30544,6513000.0
30545,8517000.0
30546,4057085.87924
30547,9581436.93637
30548,4453123.95776
30549,5002749.86156
30550,11943840.0
30551,5028807.04684
30552,1767004.15797
30553,7014000.0
30554,10701360.0
30555,6150812.19181
30556,8962658.21881
30557,7014000.0
30558,9348660.0
30559,6012000.0
30560,6012000.0
30561,6689853.0
30562,12278039.6307
30563,4897097.14947
30564,7014000.0
30565,6513000.0
30566,6897722.59587
30567,1909541.23522
30568,9799560.0
30569,9592647.0
30570,6513000.0
30571,7381980.16706
30572,4774943.63179
30573,6359201.97846
30574,5821620.0
30575,7515000.0
30576,4779540.0
30577,4028040.0
30578,3185659.03787
30579,7014000.0
30580,4328640.0
30581,5511000.0
30582,12571593.0
30583,6750991.52748
30584,4258500.0
30585,2506297.48735
30586,9028409.94529
30587,5710045.92611
30588,7695360.0
30589,7014000.0
30590,12434820.0
30591,5280540.0
30592,6312600.0
30593,7590462.17577
30594,6734552.74618
30595,5350680.0
30596,6411468.39306
30597,6358218.65165
30598,9449208.19973
30599,10374708.0
30600,5042860.71933
30601,5791560.0
30602,1681095.41892
30603,12026774.5591
30604,4509000.0
30605,6583858.46578
30606,23456319.0
30607,6813600.0
30608,8560485.34571
30609,6087517.26538
30610,2902906.81917
30611,5408681.24404
30612,7014000.0
30613,8548513.42049
30614,16522614.9447
30615,7314600.0
30616,5512218.82409
30617,9148260.0
30618,5010000.0
30619,4215500.99557
30620,2533611.62286
30621,8854173.0
30622,7515000.0
30623,6212400.0
30624,6648074.6137
30625,7968778.37228
30626,6012000.0
30627,7014000.0
30628,6284603.03589
30629,5240460.0
30630,4654609.73076
30631,6029350.79138
30632,4061400.57338
30633,5811600.0
30634,11362680.0
30635,9507109.05273
30636,5294568.0
30637,9456412.13247
30638,5791560.0
30639,7515000.0
30640,4504369.40231
30641,8000679.50827
30642,6513000.0
30643,7675320.0
30644,9445117.32664
30645,7264500.0
30646,5180340.0
30647,4660458.44287
30648,22797425.2508
30649,2074220.11133
30650,5010000.0
30651,3274773.50734
30652,4388681.50764
30653,7024971.96838
30654,4404853.30327
30655,12518657.7174
30656,3904551.95287
30657,6312600.0
30658,10465998.4913
30659,4642143.2181
30660,8517000.0
30661,6551473.26734
30662,8175304.63587
30663,16669773.0
30664,11873700.0
30665,6069149.94936
30666,2456381.86163
30667,4135332.89269
30668,8781858.84979
30669,4911582.68747
30670,2398287.0
30671,7014000.0
30672,15489782.1463
30673,10170300.0
30674,11222400.0
30675,1984928.42845
30676,6513000.0
30677,4212408.0
30678,19517962.1412
30679,5631240.0
30680,5001634.196
30681,2374049.92276
30682,8797560.0
30683,9449215.65096
30684,4569120.0
30685,7320612.0
30686,9335480.18182
30687,4968127.11159
30688,4382314.36958
30689,14335113.0
30690,24662321.3582
30691,4388760.0
30692,5821620.0
30693,11442840.0
30694,5511000.0
30695,6853019.26677
30696,6513000.0
30697,12054060.0
30698,7515000.0
30699,5821620.0
30700,4843625.44778
30701,9446241.4553
30702,6012000.0
30703,3755231.60726
30704,11479356.9996
30705,8867700.0
30706,24048215.6071
30707,3480662.66676
30708,13607160.0
30709,5976431.68744
30710,7014000.0
30711,4566691.86311
30712,3979890.8527
30713,6212400.0
30714,7014000.0
30715,3854206.04703
30716,9449215.65096
30717,6012000.0
30718,8336640.0
30719,13687653.56
30720,7224420.0
30721,4665813.0
30722,7195516.50628
30723,6049884.91271
30724,12116627.8166
30725,6513000.0
30726,11386227.0
30727,9610537.14545
30728,11054209.4393
30729,3229133.03523
30730,6212400.0
30731,6302845.12725
30732,4318620.0
30733,9715893.0
30734,6835762.55477
30735,5447646.59127
30736,5516884.71166
30737,6513000.0
30738,6012000.0
30739,4239115.45858
30740,6768369.27825
30741,11174327.4602
30742,4053906.44878
30743,4884431.2024
30744,9296422.22574
30745,6703380.0
30746,5615199.77378
30747,14168280.0
30748,16370487.9565
30749,4679340.0
30750,6458390.08179
30751,3192372.0
30752,7023284.84226
30753,9717527.67165
30754,5511000.0
30755,4863536.30725
30756,6041926.63752
30757,5160300.0
30758,10120200.0
30759,5741460.0
30760,4471784.63444
30761,9519000.0
30762,6694116.15347
30763,11834071.7242
30764,5991871.88535
30765,6012000.0
30766,3307687.83231
30767,9579120.0
30768,4198380.0
30769,7014000.0
30770,6006053.07215
30771,2676666.98333
30772,8360688.0
30773,7931503.79684
30774,5564110.14483
30775,11903760.0
30776,5701380.0
30777,6185720.62331
30778,8877720.0
30779,6513000.0
30780,7515000.0
30781,6469898.25785
30782,5270520.0
30783,5581487.81223
30784,3585595.3358
30785,5250480.0
30786,4157942.269
30787,6035735.74619
30788,5666857.23045
30789,7344660.0
30790,6312600.0
30791,10009819.8953
30792,6943909.15098
30793,11635133.8877
30794,13787520.0
30795,10991940.0
30796,11386227.0
30797,14393535.8781
30798,2610777.1612
30799,10230420.0
30800,13761468.0
30801,6089326.47022
30802,19980381.0
30803,2719171.02343
30804,3619936.48254
30805,15200340.0
30806,6878907.09996
30807,6012000.0
30808,10214484.1882
30809,4838705.21987
30810,11052060.0
30811,4275256.0064
30812,5200380.0
30813,4749480.0
30814,2489463.1253
30815,3707400.0
30816,7819107.0
30817,1740500.57944
30818,7515000.0
30819,7859688.0
30820,5010000.0
30821,24342588.0
30822,8737440.0
30823,6854014.4211
30824,3521169.29642
30825,5231301.63945
30826,10367193.0
30827,5465830.31203
30828,5511000.0
30829,5511000.0
30830,8575066.84781
30831,6409045.32841
30832,6012000.0
30833,5010000.0
30834,4128234.24205
30835,7515000.0
30836,6497003.34356
30837,5066731.12865
30838,4358700.0
30839,5791560.0
30840,10891740.0
30841,11228913.0
30842,7014000.0
30843,5250480.0
30844,6722588.17308
30845,9605673.0
30846,4148698.93698
30847,5811600.0
30848,8229965.90769
30849,4322172.57427
30850,3963314.48649
30851,4958366.82148
30852,6513000.0
30853,4252924.29713
30854,5511000.0
30855,7324966.43693
30856,8517000.0
30857,2166056.63516
30858,4179701.01645
30859,5864761.82635
30860,5781540.0
30861,8693951.85165
30862,6312600.0
30863,5411342.9018
30864,6212400.0
30865,9805265.96699
30866,7018504.83397
30867,5721420.0
30868,8286540.0
30869,5511000.0
30870,4589160.0
30871,8306580.0
30872,4868868.73745
30873,3749384.76703
30874,4622727.0
30875,7014000.0
30876,4852140.68123
30877,10330620.0
30878,5563996.56356
30879,10310684.0819
30880,6263953.95016
30881,1836489.70075
30882,10601799.0968
30883,3637260.0
30884,5662121.94542
30885,5140260.0
30886,7427378.98956
30887,5511000.0
30888,4297804.53779
30889,5150280.0
30890,7224420.0
30891,3395054.87533
30892,3503281.16738
30893,4251381.62506
30894,5511000.0
30895,4241429.19986
30896,6211594.20789
30897,7815600.0
30898,6780274.36167
30899,6632654.59647
30900,3307908.51844
30901,6513000.0
30902,1990991.98748
30903,6933926.98785
30904,8016000.0
30905,5637313.50856
30906,6212400.0
30907,12270993.0
30908,4115797.40018
30909,12425134.8789
30910,6872911.20584
30911,4208400.0
30912,6513000.0
30913,20276973.0
30914,6012000.0
30915,8016000.0
30916,5536210.33107
30917,8517000.0
30918,6513000.0
30919,5020012.24342
30920,5010000.0
30921,3880459.09057
30922,5701380.0
30923,3339312.59401
30924,5111249.20483
30925,13987920.0
30926,6600622.12291
30927,7775520.0
30928,4629240.0
30929,5124299.03641
30930,10190340.0
30931,10970449.4562
30932,5010000.0
30933,4569120.0
30934,13597140.0
30935,6710379.29697
30936,7031467.51941
30937,8777324.96135
30938,3851379.70638
30939,9414883.73434
30940,6467227.44468
30941,6312600.0
30942,3551491.78409
30943,6602853.00676
30944,4968885.94175
30945,3627240.0
30946,12995940.0
30947,6808730.83008
30948,8517000.0
30949,6125292.46851
30950,6212400.0
30951,16131374.6215
30952,7587677.53947
30953,9899760.0
30954,4682111.29043
30955,6513000.0
30956,6671820.88745
30957,5841660.0
30958,27163719.0
30959,8146260.0
30960,7515000.0
30961,8891748.0
30962,11052060.0
30963,3659200.55212
30964,4509000.0
30965,6824270.96232
30966,12178308.0
30967,11419293.0
30968,3402251.17558
30969,3456997.72579
30970,6044994.7608
30971,11192340.0
30972,3650665.21362
30973,5133645.37506
30974,4989817.67525
30975,7515000.0
30976,5153345.17794
30977,6897083.78288
30978,7515000.0
30979,3423737.7301
30980,7056548.7885
30981,5642920.04809
30982,6516291.81287
30983,3845941.37795
30984,5663960.01
30985,3576630.46895
30986,9640691.16285
30987,9098160.0
30988,6212400.0
30989,7515000.0
30990,12795540.0
30991,8927820.0
30992,2552463.8974
30993,7515000.0
30994,4819620.0
30995,7014000.0
30996,5703543.14592
30997,7004538.58296
30998,6012000.0
30999,7014000.0
31000,8016000.0
31001,6256652.98779
31002,9585633.0
31003,9488940.0
31004,4203532.39931
31005,2685878.49843
31006,7538845.58802
31007,4448880.0
31008,5623669.83733
31009,6513000.0
31010,6312600.0
31011,4115439.97583
31012,5790049.18013
31013,6921704.79483
31014,15116673.0
31015,8016000.0
31016,4065278.825
31017,9474335.06354
31018,5340660.0
31019,4356547.47806
31020,7073472.74724
31021,11932464.8749
31022,20381981.531
31023,9633433.17651
31024,4719420.0
31025,6007227.36805
31026,6012000.0
31027,4395310.13
31028,3456900.0
31029,7879728.0
31030,6730056.1545
31031,9095446.59341
31032,9649260.0
31033,8229147.43783
31034,7515000.0
31035,9727256.01991
31036,6813600.0
31037,24719340.0
31038,4251257.83893
31039,9844853.32672
31040,5692253.90171
31041,4203743.10392
31042,3219288.66199
31043,6312600.0
31044,8967900.0
31045,7292595.70433
31046,13769629.3903
31047,8016000.0
31048,5671320.0
31049,4328640.0
31050,7691635.73142
31051,6297098.77323
31052,3737207.14853
31053,16466036.8275
31054,6143720.42195
31055,5511000.0
31056,12009478.9465
31057,5611888.04565
31058,7138139.59799
31059,2897994.18938
31060,6757186.22557
31061,6509720.13695
31062,6260947.64477
31063,3548123.08813
31064,4975572.7094
31065,9829620.0
31066,4306945.02808
31067,8016000.0
31068,4127014.80668
31069,4452065.43972
31070,4724452.40598
31071,3325692.70862
31072,8186340.0
31073,1836596.67902
31074,7171732.97637
31075,6743937.59417
31076,6513000.0
31077,5613939.59198
31078,4254209.1857
31079,5056425.34966
31080,6473064.81653
31081,2859043.37475
31082,10627713.0
31083,4942472.12989
31084,9469644.1926
31085,11813789.9655
31086,3723183.47893
31087,4839660.0
31088,7885740.0
31089,6312600.0
31090,32719227.5745
31091,3166176.52529
31092,6803204.35305
31093,6113756.57387
31094,6212400.0
31095,5010000.0
31096,20346612.0
31097,10470900.0
31098,9989940.0
31099,19489099.6065
31100,4889760.0
31101,3977940.0
31102,6012000.0
31103,10521000.0
31104,5350680.0
31105,8917800.0
31106,4388519.98961
31107,9262488.0
31108,6513000.0
31109,5366369.07814
31110,9159430.11744
31111,10601160.0
31112,5795568.0
31113,3471740.92568
31114,4549080.0
31115,5470994.82049
31116,6012000.0
31117,6012000.0
31118,3797525.11651
31119,3011908.22149
31120,5511000.0
31121,6262852.61591
31122,5741460.0
31123,4926452.42028
31124,5511000.0
31125,11825443.4357
31126,18543012.0
31127,5498895.30272
31128,6012000.0
31129,5476071.59023
31130,12251910.9001
31131,7014000.0
31132,9368700.0
31133,10490940.0
31134,6212400.0
31135,9949860.0
31136,9458880.0
31137,4255818.57032
31138,6813600.0
31139,3849407.95525
31140,6813600.0
31141,7515000.0
31142,9517363.48035
31143,5037864.10452
31144,3785885.78131
31145,6012000.0
31146,5366712.0
31147,13330608.0
31148,6193853.39114
31149,2063443.01784
31150,8102825.62109
31151,5010000.0
31152,7757739.65547
31153,5331657.52059
31154,16322580.0
31155,6513000.0
31156,8016000.0
31157,3988389.01132
31158,9098160.0
31159,5993398.70913
31160,5324628.0
31161,3391472.11512
31162,4470333.31586
31163,5741460.0
31164,6013601.67616
31165,6035694.55901
31166,5544879.44055
31167,7726185.15464
31168,11459373.0
31169,7014000.0
31170,5511000.0
31171,12040533.0
31172,5297627.97441
31173,10611180.0
31174,9979920.0
31175,16356648.0
31176,4940483.46701
31177,8057145.3239
31178,4121334.99863
31179,4649280.0
31180,4178439.95754
